gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	regulate
ZNF630-AS1	-0.717262836500001	4.57200741858333	-5.02089456103699	0.000287237830266405	0.00256323780560173	0.172104071852075	unchanged
HOXD13	-0.606541946166668	4.04976096241667	-5.02009002271322	0.000287627783321549	0.00256559973973228	0.170709009994808	unchanged
ZNF286B	-1.21060334533333	3.89461749766667	-5.01930957468851	0.000288006590336883	0.00256786023948601	0.169355640368464	unchanged
ENY2	0.367957108333336	13.2769847925	5.01891146226499	0.000288200024052798	0.00256846670696314	0.168665245929477	unchanged
CHML	0.414141246666668	11.0565445716667	5.0138675392503	0.000290662578210244	0.0025890668261028	0.159916451458405	unchanged
CD300A	-0.894738515000002	10.9922562291667	-5.01366006901099	0.000290764340822091	0.0025890668261028	0.159556519308271	unchanged
NOM1	-0.659039118833334	8.58210532075	-5.01318594203211	0.000290997036803716	0.00259001273956545	0.158733953720699	unchanged
AC132192.2	1.0694284185	7.60268119891667	5.01269394448564	0.000291238709843098	0.00259103769660584	0.157880353643877	unchanged
THTPA	-0.458194093916666	8.12073727120833	-5.01201786165118	0.000291571150261143	0.00259286893501876	0.156707320388449	unchanged
IPP	-0.620190761166665	8.83717136425	-5.00983258380886	0.000292648408640872	0.00260126264533375	0.152915363629795	unchanged
AC099850.2	-0.436400264333334	7.44964778566667	-5.00949169713581	0.000292816828524541	0.00260126264533375	0.15232379164576	unchanged
AP003068.2	-0.630710118666666	7.72079586083333	-5.00915372586808	0.000292983908310568	0.00260126264533375	0.151737264207069	unchanged
DYRK4	-0.538779924833333	9.05541142941667	-5.00907449394763	0.000293023091932859	0.00260126264533375	0.151599760159638	unchanged
SAMD9	-0.845958245000004	11.3958127175	-5.00823033523081	0.000293440906226943	0.00260320868266061	0.150134703780955	unchanged
NAT1	-0.574606261666668	7.85557715033333	-5.00774108108212	0.000293683347166346	0.00260320868266061	0.149285550092647	unchanged
DCTN2	-0.346801967666668	10.2804770928333	-5.00769085758193	0.000293708246382338	0.00260320868266061	0.149198380005657	unchanged
OXSM	-0.451410181666667	11.6904896841667	-5.00760514434707	0.000293750745392025	0.00260320868266061	0.149049611642082	unchanged
SNAPIN	-0.571944309666664	8.95371275266667	-5.00691698878684	0.000294092185791534	0.00260510725130217	0.147855178543145	unchanged
RECQL	-0.645758250833335	9.25046860225	-5.00456626161301	0.000295261681048459	0.00261325183243155	0.143774555008469	unchanged
AC073842.2	-0.778253181166665	5.58725881591667	-5.0043000420022	0.000295394433206985	0.00261325183243155	0.143312379837256	unchanged
CNPY4	-0.778253181166665	5.58725881591667	-5.0043000420022	0.000295394433206985	0.00261325183243155	0.143312379837256	unchanged
CTDNEP1	-0.383871334500002	9.13117634191667	-5.00370856666679	0.000295689600216114	0.00261473359776598	0.142285506083902	unchanged
LPCAT3	-0.703615317500001	6.27607074675	-5.00055192115826	0.000297270113213291	0.00262644172502511	0.136804418792363	unchanged
EMG1	-0.703615317500001	6.27607074675	-5.00055192115826	0.000297270113213291	0.00262644172502511	0.136804418792363	unchanged
NAB2	-1.13562877433333	3.7935474055	-4.99980038116526	0.000297647708038571	0.00262864383813279	0.135499281961255	unchanged
MTDH	0.279494306666669	13.9255211983333	4.99953629975778	0.000297780509285648	0.00262868311645262	0.13504065651025	unchanged
MICB	-0.680812207666668	8.20314994316667	-4.99608261640391	0.000299523025472279	0.00264292613600701	0.129041878850257	unchanged
WDR20	-0.768434861500001	8.12964121725	-4.99531357072449	0.000299912491340612	0.00264522300717302	0.127705897447859	unchanged
ST3GAL3	0.308099188666668	7.47499602866667	4.99398368816755	0.000300587233346555	0.00264991336920273	0.125395453903298	unchanged
RPAP3	-0.431193335000001	12.4384948041667	-4.9937557141881	0.000300703060059919	0.00264991336920273	0.124999365225059	unchanged
OSBPL2	0.407646987333332	7.48882832266667	4.99328175988451	0.000300944011697029	0.00265089606862587	0.124175881696916	unchanged
TMPRSS13	-0.5392999045	5.09996832458333	-4.99239225103316	0.000301396771743853	0.00265374285697082	0.122630304649333	unchanged
TNPO1	-0.366535848333331	10.9568137891667	-4.99157990645487	0.000301810878824345	0.00265624701260103	0.121218716345531	unchanged
TRIM66	-1.30674342575	6.30831539245833	-4.99102710330768	0.000302093020952447	0.0026574401746838	0.120258077312308	unchanged
SENP8	-0.703906940000002	4.59752778766667	-4.990702377984	0.000302258884563971	0.0026574401746838	0.119693764393624	unchanged
NDUFS5	0.514080778333334	13.6185189175	4.99055200812031	0.000302335722998694	0.0026574401746838	0.119432444616138	unchanged
FOSB	0.435709993666669	8.03060060816667	4.98896702037565	0.000303146891919002	0.002663427004076	0.116677801880708	unchanged
SLBP	-0.308900723333336	10.845442415	-4.98831079227689	0.00030348340525961	0.00266524019713414	0.115537210155789	unchanged
FAM78A	-0.580894381166668	6.85713429591667	-4.98755499352669	0.000303871463473281	0.00266750431715937	0.114223485800383	unchanged
DPF2	-0.535812307166665	7.53765886125	-4.98705102216502	0.000304130512064486	0.0026686344846104	0.113347445313711	unchanged
GOLGA8J	-0.77410707875	4.82143543204167	-4.98620727083154	0.00030456473066425	0.0026713000788025	0.11188070091752	unchanged
IDI2-AS1	1.08225922666667	11.8100762566667	4.9850512107719	0.000305160727386889	0.00267423692635151	0.10987090262249	unchanged
IDI1	1.08225922666667	11.8100762566667	4.9850512107719	0.000305160727386889	0.00267423692635151	0.10987090262249	unchanged
CYP2F1	0.975054235666667	4.2506287695	4.98429149698986	0.000305553056589533	0.00267629358752049	0.108550054649446	unchanged
BMP8B	0.8469617005	6.6359254045	4.98409083029808	0.00030565677252004	0.00267629358752049	0.108201160623692	unchanged
SLC4A11	0.464829763	7.3951710465	4.98376550432164	0.000305824997832348	0.00267662220325063	0.107635513706546	unchanged
GLYCTK-AS1	-1.049213489	3.951461744	-4.98253887481482	0.000306460158152702	0.00267989070835497	0.105502640740361	unchanged
GLYCTK	-1.049213489	3.951461744	-4.98253887481482	0.000306460158152702	0.00267989070835497	0.105502640740361	unchanged
SLC35E3	-0.326545340583335	8.59258699070833	-4.98039932933219	0.00030757134536055	0.00268845973238757	0.101781919857141	unchanged
PDCD1LG2	-0.684164259166667	2.98605723658333	-4.97973957720235	0.00030791484301577	0.00269031398675894	0.100634476528453	unchanged
ARAP1-AS1	-0.592939684500001	9.30750575025	-4.97607483540605	0.000309830209663369	0.00270589453897902	0.0942597272607006	unchanged
THOC6	-0.567608766666665	6.57963180633333	-4.9755999688687	0.000310079309348326	0.00270640539834166	0.0934335797890977	unchanged
SUSD4	-0.836498747999999	3.36058807133333	-4.97522057288939	0.00031027847904914	0.00270640539834166	0.0927735061215689	unchanged
COA7	-0.478475673999999	6.261537576	-4.97517258915803	0.000310303678386751	0.00270640539834166	0.092690022642345	unchanged
TEFM	-0.869082863333334	9.05588982216667	-4.97490713261236	0.000310443125409908	0.00270640539834166	0.0922281683568489	unchanged
SAFB	-0.452479415166668	10.03862148075	-4.97470481773018	0.000310549447563618	0.00270640539834166	0.0918761649599089	unchanged
HPGD	-0.752440632666668	8.2001422245	-4.97266788615019	0.000311622040518391	0.00271459778384375	0.0883318583208252	unchanged
GINS3	-0.8034214385	4.48373136858333	-4.97215044275924	0.000311895129934777	0.00271480228096758	0.0874314105181995	unchanged
CDK9	-0.727458825	7.29711873366667	-4.97212108185361	0.000311910633159995	0.00271480228096758	0.0873803160494315	unchanged
KDM4B	-0.343875625916668	7.14515501629167	-4.97069416016119	0.00031266505416318	0.00271908802420367	0.0848970236429141	unchanged
C15orf40	0.545659351750004	9.207584871125	4.97068752024059	0.000312668569189436	0.00271908802420367	0.084885467483649	unchanged
CCNG2	-0.492562425833333	10.0783778454167	-4.96786237636455	0.000314167900297237	0.00273096714689619	0.0799680572199879	unchanged
MFSD4B	-0.59491969125	8.99382901579167	-4.96660484746802	0.000314837703833244	0.00273562841514843	0.077778889466952	unchanged
ELAVL1	-0.381208150000003	9.86482261683333	-4.96519475255786	0.000315590548986234	0.00274100697338341	0.075323886684747	unchanged
CLCN6	0.328308423083333	5.53071320104167	4.9628874575401	0.000316826476767443	0.00275057492335618	0.0713062924680443	unchanged
PCYT1B	-0.789868406666666	3.65075568283333	-4.96067987011226	0.000318013742290162	0.00275911283114814	0.0674616777135233	unchanged
DSN1	-0.732231236000001	7.88129837533333	-4.9605581040101	0.000318079364958045	0.00275911283114814	0.0672495983383055	unchanged
ZNF562	-0.565345875	5.82848851633333	-4.95997872438331	0.000318391800893603	0.00275950821620873	0.0662404699600616	unchanged
ATP5MC3	-0.345115055000003	13.2888240541667	-4.9599738525496	0.000318394429438537	0.00275950821620873	0.0662319843130588	unchanged
GADD45GIP1	0.285123818333329	13.4532879741667	4.95925377953385	0.000318783187103272	0.00276170882905034	0.0649777444866917	unchanged
RGS3	-0.849277694000002	7.73671710616667	-4.95840259964287	0.000319243368966549	0.00276452608728749	0.0634950542613888	unchanged
C5orf58	-0.443324703583334	9.31657192595833	-4.95786526847539	0.00031953422992729	0.0027654638407658	0.0625590168521644	unchanged
TRRAP	-0.540494246166667	6.16269185275	-4.95770373345801	0.000319621724174446	0.0027654638407658	0.0622776136856533	unchanged
TIGD4	-1.19266683533333	3.93000015316667	-4.9568203903801	0.000320100624472957	0.00276843783327963	0.0607387209988044	unchanged
GPR82	-0.744350269500001	6.21292715575	-4.95494985679022	0.00032111720820268	0.00277605758716373	0.0574796918176279	unchanged
BTN3A1	-0.777499425166667	9.18143766925	-4.95040465382508	0.000323601519299549	0.00279635405706952	0.0495587283448664	unchanged
RC3H2	-0.384086989999998	14.3334562166667	-4.94887274144543	0.000324443359179451	0.00280244622353233	0.046888458333763	unchanged
TMEM178A	-0.682326078666666	2.99056509633333	-4.94745697942158	0.000325223410016579	0.00280748847621224	0.0444203836752379	unchanged
ATP5MD	0.333915818333335	13.4805128025	4.94710362453588	0.000325418406217186	0.00280748847621224	0.0438043461016573	unchanged
ABCF3	-0.545967757999998	8.26288115733333	-4.94706747593288	0.000325438361451555	0.00280748847621224	0.0437413238671214	unchanged
MRPS30	0.484609851666667	12.0764760741667	4.94675845921746	0.000325609001301665	0.00280777783017183	0.0432025708366712	unchanged
MTX2	-0.573128449666665	3.96690794966667	-4.94483586262663	0.000326672771672797	0.00281576530465441	0.0398503601301625	unchanged
LRRIQ1	-1.3822082765	3.72604868025	-4.94385907196821	0.000327214622598895	0.00281888802277035	0.0381470622816629	unchanged
LARP1	1.36450901083333	9.56971597341667	4.94349868108988	0.000327414778347697	0.00281888802277035	0.0375185929649176	unchanged
ZNF595	-1.51087033533333	6.49398149466667	-4.94343892422344	0.000327447978816927	0.00281888802277035	0.037414384076973	unchanged
SLC37A4	-0.457042235166666	5.51207784558333	-4.94276337640615	0.000327823553481919	0.0028209354518108	0.0362362772048295	unchanged
S1PR3	0.698341831749999	6.736896392625	4.94055808287439	0.000329052742492152	0.0028294620101561	0.0323899996442476	unchanged
MTERF2	-0.939662422166667	6.99457239358333	-4.94049003554619	0.000329090747470304	0.0028294620101561	0.0322713076886121	unchanged
GALNT18	-0.447091437083333	5.919205582625	-4.93976283873339	0.00032949717990662	0.00283176762252941	0.0310028535771174	unchanged
TMEM11	-0.365159563833338	6.79514272175	-4.93918352285067	0.000329821337449468	0.00283276470296798	0.0299923010241434	unchanged
RIC8B	-0.610628513000003	7.05361490516667	-4.93906118461594	0.000329889834793878	0.00283276470296798	0.029778890034831	unchanged
UBA7	-0.339183693333336	12.4540650966667	-4.93808428815068	0.000330437335206617	0.0028362768755371	0.0280746902884834	unchanged
AC113189.2	-0.393607164916667	4.0185042485	-4.93762019483658	0.000330697769075502	0.00283732312973032	0.0272650351791652	unchanged
MRRF	-0.718989465833335	7.47552473625	-4.93638465269993	0.000331392163067447	0.00284209024272249	0.0251093805352953	unchanged
HTR4	1.29109625266667	4.20231256	4.93451872129292	0.000332443741434157	0.00284991537236146	0.0218535160689566	unchanged
AP3D1	-0.380493805333336	8.391823495	-4.93424536723154	0.000332598088129139	0.00285004554179279	0.0213765033340216	unchanged
UCN	0.458282474999997	9.646077473	4.93386048198969	0.000332815537043193	0.00285071610148247	0.0207048485713974	unchanged
EIF3F	-0.404474166666668	13.6283595166667	-4.93131953115452	0.000334254840901885	0.0028618474672536	0.0162702194889173	unchanged
ZNF540	0.487653586083333	8.36008612979167	4.93088686192379	0.000334500572102487	0.00286275458280775	0.0155150160041941	unchanged
AC015911.11	-1.12963838683334	6.62863969191667	-4.92958292415899	0.000335242278439443	0.00286670641437987	0.0132389113055087	unchanged
SLFN12L	-1.12963838683334	6.62863969191667	-4.92958292415899	0.000335242278439443	0.00286670641437987	0.0132389113055087	unchanged
AP002990.1	-0.487595464166672	12.8914866945833	-4.92480521115346	0.000337974687519176	0.00288708896375355	0.0048972738332651	unchanged
SH3BP1	-0.338384754000002	6.62512294083333	-4.92425738482179	0.00033828948034266	0.00288708896375355	0.00394061287205982	unchanged
Z83844.2	-0.338384754000002	6.62512294083333	-4.92425738482179	0.00033828948034266	0.00288708896375355	0.00394061287205982	unchanged
SRRM5	0.318768465722223	6.56573040030556	4.92419396695665	0.000338325941437625	0.00288708896375355	0.00382986474491531	unchanged
AC092802.2	-0.620273481166665	8.57522167408333	-4.92394050044237	0.000338471709080677	0.00288708896375355	0.00338722505432187	unchanged
RWDD3	-0.620273481166665	8.57522167408333	-4.92394050044237	0.000338471709080677	0.00288708896375355	0.00338722505432187	unchanged
CCDC146	-0.319133304666702	12.2833291656111	-4.92289364236951	0.000339074450279867	0.00289088394255177	0.00155896472496408	unchanged
TRANK1	-0.693661935500002	9.00970734508333	-4.92267768288135	0.000339198931345308	0.00289088394255177	0.00118179016445197	unchanged
KLHL3	-0.689139423166666	8.17372126675	-4.92199102416257	0.000339595045889272	0.00289305596498016	-1.75026862230254e-05	unchanged
TBX21	-1.0686979655	4.28215429908333	-4.92025993310498	0.000340595815951671	0.00290037518116018	-0.00304122740578983	unchanged
TRAK1	0.404548436500002	9.73722262141667	4.91990215730329	0.000340803036364577	0.00290093357637013	-0.00366620744742363	unchanged
CNPY1	0.924759959	3.498688173	4.91839789790506	0.000341675734722057	0.0029071537378927	-0.00629409748252918	unchanged
MGME1	-0.723637748666667	6.29690050116667	-4.91667001344831	0.00034268105764187	0.00291364031277472	-0.00931300589938289	unchanged
AGO2	-0.447540586666667	11.8989903833333	-4.91659867158711	0.000342722632493863	0.00291364031277472	-0.00943766039206295	unchanged
FAM131B	-0.806396598499999	3.21926566741667	-4.91567097725535	0.000343263732412955	0.00291702956009017	-0.011058664406927	unchanged
SCML2	-1.1705103995	3.85787352625	-4.91522484432725	0.000343524268546217	0.00291803277471029	-0.0118382522080367	unchanged
MTIF3	-0.334259544666669	10.112528641	-4.91187576732774	0.000345486710995155	0.00293348583796882	-0.0176913454366945	unchanged
AMIGO1	-0.6635049855	5.22225947625	-4.91030126174475	0.000346413369067081	0.00294013501802479	-0.0204435564251515	unchanged
DUSP8	0.509981260333332	8.1386126005	4.90883271409011	0.000347280012179924	0.00294623673893374	-0.0230108365011938	unchanged
CTNS	-0.742918644666666	5.67905150083333	-4.90859585102707	0.000347420006080322	0.00294623673893374	-0.0234249403456976	unchanged
SERINC3	-0.359662953333332	13.1719335716667	-4.90774311641917	0.000347924489824756	0.00294929368858071	-0.0249158209815681	unchanged
GOLGA8S	-0.825883372	6.2429553315	-4.90660745211552	0.00034859754781386	0.00295377649119894	-0.0269015047768919	unchanged
SCAF8	-0.733838807000002	7.32554188783333	-4.90600653905353	0.000348954233689768	0.0029555759743451	-0.027952253670863	unchanged
RPGRIP1L	-0.743298918833334	6.30674049641667	-4.90510462782921	0.000349490301220816	0.00295889267011257	-0.0295294094954164	unchanged
GRK2	1.05009185166667	10.1197722941667	4.90474187827421	0.000349706151123477	0.00295949668388794	-0.0301637719706731	unchanged
LSM5	0.402296606666665	12.685721855	4.90421789263855	0.000350018189097542	0.00296091388381564	-0.0310801271683543	unchanged
HDAC5	0.623038359999997	12.8076369816667	4.90364503472373	0.000350359664470263	0.00296257883086333	-0.0320819906267431	unchanged
ZNF345	-0.589272198083333	7.35655582954167	-4.90305526159265	0.000350711587205823	0.00296433070820274	-0.0331134800517505	unchanged
