"","GSM4861833","GSM4861834","GSM4861835","GSM4861836","GSM4861837","GSM4861838","GSM4861839","GSM4861840","GSM4861841","GSM4861842","GSM4861843","GSM4861844"
"DDX58",10.90599846,10.45786927,10.23260281,10.57187535,10.55922227,10.52616115,10.25141143,10.35074635,10.29360691,10.45257386,10.47254654,10.41265494
"TOPORS",12.79081033,12.73564761,12.67370149,12.78465042,12.76799336,12.66735377,13.04293793,13.09619884,13.16885552,12.71903729,12.99735216,12.75065536
"NDUFB6",7.5681826705,7.414337866,7.2877275765,7.4002258325,7.420752087,7.432830999,7.393997827,7.6582638495,7.7324605255,7.943122818,7.738514382,7.7187190795
"TAF1L",7.538453618,7.294442242,7.211764807,7.315513089,7.379150224,7.424203505,7.351765385,6.95343038,6.961423854,6.532483785,6.7164375,6.705285133
"APTX",11.17701035,10.92472115,10.46292592,10.80435083,10.86898365,10.89290627,11.99137288,11.56461579,11.39136763,11.07181883,11.1261769,11.04899646
"ABI1",10.75900468,10.96888728,10.97371015,10.9567554,10.84115832,10.92977364,10.35734686,10.54005598,10.47482299,10.68881145,10.5631277,10.65947175
"SMU1",8.268083572,7.983468654,8.988613306,8.259780711,8.328425411,8.573583749,8.724137353,8.799937833,8.759981258,9.060969915,8.425128343,9.490080042
"B4GALT1",6.262631405,6.824161915,6.371468117,6.239812724,6.574455216,6.805428752,6.394106498,6.514998031,7.054318504,6.093906185,6.21703618,5.853449086
"BAG1",13.64908606,13.51973549,13.40296993,13.4373493,13.54977062,13.62177684,13.89542516,13.79929038,13.8520358,13.66568737,13.73527975,13.66124407
"AQP7",3.6933345085,3.7770882295,3.775184111,3.605837066,3.7390845275,3.8395355615,3.16931767,3.5878490235,3.119672198,3.9459436115,4.043934818,3.6046626405
"AQP3",6.65818365,6.716929331,7.131123244,6.862722356,6.747168236,6.901431593,6.068336708,6.542958809,6.742639616,6.257867071,6.26344672,6.402818145
"NOL6",6.989224034,7.168790087,6.406569686,7.078379217,6.934750335,6.752668546,6.642344545,6.891668992,6.586958578,6.119666584,6.084634291,6.416697407
"UBAP2",7.896108087,8.11033474,8.415599613,8.284297967,8.207022799,8.017282251,7.92523215,8.210594814,8.332903768,7.987831776,7.948069963,7.902089563
"DCAF12",6.992982875,7.242339792,6.535787987,6.781032897,7.034069033,7.133762582,6.408834845,6.089864845,5.937460531,7.127819879,6.992689949,7.125065574
"AL354989.1",6.992982875,7.242339792,6.535787987,6.781032897,7.034069033,7.133762582,6.408834845,6.089864845,5.937460531,7.127819879,6.992689949,7.125065574
"KIF24",2.620726629,4.533944974,2.503740558,3.168277408,3.170538039,3.195632145,3.281919599,3.181717541,3.221125254,3.088167437,3.093829563,3.101210688
"MYORG",4.960548754,4.820004669,5.177469064,5.131456659,5.034557864,4.810947535,4.706197346,5.085935684,5.130246,5.128280429,5.20142647,5.358971487
"C9orf24",6.670403051,6.793932079,6.861073357,6.776756662,6.823506777,6.732405073,6.612968961,6.76959437,6.696183552,6.792004633,6.608336714,6.829926094
"FAM219A",6.234922293,5.857435918,5.831462736,6.04230462,5.931688064,6.038600148,5.091915508,5.109207676,5.4774959,5.008552088,5.26791574,5.389514649
"ANKRD26",9.439711134,8.890353886,8.524838177,8.786553101,9.019381265,9.068664729,9.723519374,9.557478727,9.123387681,8.866624169,8.738300499,8.943639242
"CNTFR",3.036599422,3.101972236,3.050183181,2.838720382,2.840563526,3.492858961,2.942436774,4.157627594,2.892869771,2.784466259,3.616947224,2.795100716
"RPP25L",7.793095739,7.336758893,7.689000754,7.750682289,7.59981216,7.557800144,7.179709908,7.02691943,6.952326663,7.645206787,7.384673373,7.746171224
"DCTN3",12.3349018,12.31519013,12.20413161,12.34098837,12.27246361,12.27709438,12.16789239,12.25033386,12.34230656,12.26399377,12.17969311,12.32627053
"ARID3C",11.99449629,12.44811334,12.89896421,12.58339636,12.47050842,12.32125816,11.61038951,12.16747411,12.78311902,12.30762076,12.34596371,12.52757177
"SIGMAR1",5.617518009,6.233074039,5.647338787,6.109170598,5.7848846,5.761752752,6.104689202,6.02760504,6.243242567,5.803308037,5.748781445,5.845186708
"AL162231.1",7.700354918,8.043075161,7.741836631,7.935370625,7.871429123,7.777576347,7.702749339,7.826256671,8.259079295,7.930602244,8.035180586,8.038309554
"AL162231.2",3.975208534,3.95707441733333,4.08721539566667,3.929522522,3.924446105,4.176212104,4.02729082766667,4.03323006033333,4.082168649,3.92659530666667,4.07191265366667,3.96295329833333
"CCL21",2.764077656,2.983906589,2.971239552,2.698650525,2.700509276,3.338222514,2.777415692,2.695026881,2.727428956,2.618107484,3.073582625,2.628831994
"AL589645.1",2.806824167,2.849801952,2.881342627,2.833685425,2.835556592,2.856327459,2.924851305,2.841912164,2.874530675,2.764478971,2.76916562,2.775275117
"C9orf131",3.3685848335,3.1021432225,3.199887727,2.9882689775,3.3722389645,3.3359184215,3.1938071195,3.704232106,3.3877376135,3.021045961,2.869602952,2.6214964255
"AL353795.3",4.088906339,3.547656693,3.66822548,3.298394996,4.06444815,3.970862443,3.617402061,4.721884984,4.056004625,3.433593636,3.125981764,2.623608107
"VCP",13.51740602,13.36499197,13.61777209,13.48214565,13.49172683,13.55642421,13.39650173,13.21271561,13.2481451,13.3154488,13.39276343,13.23146671
"PIGO",10.05182824,9.871176151,10.00595817,10.04931429,9.957017532,9.928956607,9.631369831,9.626134945,9.515706041,9.417247912,9.276818047,9.546057578
"STOML2",12.44256619,12.33036753,12.35370799,12.51744794,12.40105001,12.1848763,12.55955609,12.53039342,12.53162986,12.89251189,12.95475005,12.9115102
"FAM214B",5.89572099,5.228980247,6.114309577,6.085383132,5.414083131,5.857411985,5.914813669,6.218175404,6.035417321,5.922751268,5.512691193,6.143942142
"UNC13B",2.849692768,2.8644152665,2.775618071,2.8184622675,2.820366037,2.8414988085,2.9115096705,2.827125427,2.860312271,2.7483430655,2.753111373,2.75932732
"AL160274.1",2.812191786,2.869134695,2.766760297,2.805592284,2.807493703,2.828600385,2.89850405,2.814223982,2.847369856,2.735538881,2.740301302,2.746509575
"FAM166B",3.395871821,3.723601948,3.950908265,4.361307924,3.776577508,2.913969602,2.962933992,2.880563208,4.044854976,3.462303351,3.384579299,3.884970742
"SIT1",7.386318939,7.653479727,7.786374335,7.6439293485,7.6464828185,7.6193762345,6.7855579475,6.619018395,6.72757931,7.15489646,6.8611808525,7.404467938
"ARHGEF39",6.423866384,6.522952733,6.506873787,6.585233487,6.414303677,6.442750213,6.002473603,6.105860546,6.012070903,6.639026471,6.572810112,6.495961818
"YME1L1",12.56570822,12.4057945,12.36821264,12.62351744,12.33654812,12.12512779,12.14980157,12.58612131,12.73437917,13.64611221,13.56982819,13.76070926
"TPM2",7.52364999,7.289289411,6.919808271,7.222340392,7.171400917,7.390400058,7.583091453,7.294767952,6.846945017,6.944499059,6.775067166,6.886232888
"TLN1",16.19663798,16.43697307,16.36684238,16.37146327,16.36481017,16.357194,16.07256891,16.16321057,16.29635064,16.21024066,16.26362887,16.25518222
"GBA2",9.230926556,9.061127011,9.30241974,9.386212071,9.226339208,9.063603145,8.653103888,8.853334373,8.899576046,8.630199231,8.685354302,8.728223006
"SPAG8",5.9895476765,5.5360592775,5.697437978,5.7270498595,5.7578764855,5.9130230365,5.1028453395,4.7475025095,4.8267748695,5.0350722255,5.2366873545,4.978295865
"NPR2",5.9895476765,5.5360592775,5.697437978,5.7270498595,5.7578764855,5.9130230365,5.1028453395,4.7475025095,4.8267748695,5.0350722255,5.2366873545,4.978295865
"TMEM8B",3.849336422,3.790756738,3.7677460315,3.928065457,3.836776496,3.6833191665,3.743553393,3.740980101,3.544160959,3.6733106085,3.65748941,3.5901555175
"AL133410.3",3.358543118,3.317789144,3.269450271,3.759381164,3.352696978,2.831438292,2.904374124,3.530453398,2.854795427,3.777140289,3.565290025,3.533610905
"FAM221B",3.358543118,3.317789144,3.269450271,3.759381164,3.352696978,2.831438292,2.904374124,3.530453398,2.854795427,3.777140289,3.565290025,3.533610905
"OR13J1",3.009249358,3.027610401,3.048598673,2.79177665,3.475784717,2.814078479,2.925388432,3.838497653,3.856677985,3.729683144,3.163637771,3.489769406
"OR2S2",2.960161893,3.417588774,3.170884734,3.145559707,3.147427385,3.168159524,3.266290046,3.183505548,3.21606324,4.327906135,3.515911008,3.609162656
"OR2S1P",3.627589468,3.879383923,4.205937612,3.520216395,4.076753666,4.080038732,4.431625097,3.77962428,3.988473993,4.814478947,4.613586497,5.186767672
"CLTA",8.6897584665,8.7166096165,8.820035761,8.7588274505,8.7539522485,8.8056506005,8.062220377,8.1623353395,8.105991389,8.1816951805,8.354239857,8.3175153395
"GNE",4.877395473,4.947357043,4.821037082,4.957705131,4.842862387,4.958513761,4.264506144,4.573236429,4.287841008,3.864544961,4.349985004,4.101011809
"ACBD5",8.047545503,8.0470219,7.506228689,7.613351858,7.921514144,8.217026944,7.464710869,7.539859032,7.679335725,7.027430238,7.068659252,7.084557778
"RNF38",9.148879966,9.155399462,8.176533346,8.829127834,8.703942649,8.945181587,10.04211248,9.882688337,9.813612917,9.335229951,9.29601078,9.335881675
"PAX5",9.905032791,10.27852366,9.959786621,10.07495817,10.05627131,10.08057167,9.625485644,9.954124972,10.51883573,9.760381879,9.98948669,9.983387868
"ZBTB5",5.024143899,5.042128605,4.82664922,4.955617344,4.958416937,5.103840069,5.046020117,5.006410951,5.16315411,3.848285707,3.478819183,3.25285983
"TOMM5",10.18309932,9.975545252,9.724078955,10.00773227,9.938697237,9.974693849,10.34361989,10.41795048,10.45974705,10.11905647,10.10234964,10.12237567
"AL138752.2",8.36426128,8.23797178616667,8.03762414783333,8.221044646,8.24831245416667,8.23655383866667,8.0763068695,7.98373123733333,8.01916654483333,7.917993284,7.81508526366667,8.00919746183333
"EXOSC3",9.959765231,9.6434195725,9.779595471,9.704925814,9.8267399305,9.8891758,9.3892980955,9.138292975,9.0164738875,9.273609971,9.0019745645,9.37755185
"SHB",9.341782787,9.176760707,8.63317405,8.927029438,9.079184804,9.244226152,9.241067923,9.141356573,9.582613611,8.62544389,8.652671232,8.613386558
"IGFBPL1",4.643001002,4.974528719,5.051111441,4.794848331,4.819535702,5.022812022,4.254263606,4.69641358,5.002575653,5.260896443,5.159340618,5.242579209
"ANKRD18A",6.406079032,6.955070858,7.268760006,6.348728028,7.027666514,7.449932777,6.423051542,5.860687983,5.569956925,6.214873981,5.921207686,6.123347022
"CNTNAP3",3.872538775,3.976541494,3.785908463,3.755600533,3.814268853,4.099872378,4.488228554,4.152039239,4.442118245,5.495908124,5.863145822,5.087733344
"ZNF658B",5.373165965,5.74682952,6.033083837,5.675955129,5.682775442,5.76027207,5.108658734,5.395771871,5.604235151,6.152629838,6.33813096,5.912236128
"PTCHD3",2.744260911,2.805004456,3.053375704,2.851038234,2.853205112,2.877258518,2.959269879,2.863223387,2.900996789,2.773552981,2.778980288,2.786055304
"SPATA31A1",4.474864248,4.44682884633333,4.58500803566667,4.638738568,4.51899538933333,4.23067560033333,4.221540064,4.62587227433333,4.56124183866667,4.880892792,4.720507413,4.90928310033333
"SPATA31A7",6.118138091,6.285210611,6.544370108,6.424976394,6.078796341,6.265867937,6.056800026,6.107754705,6.073077412,6.367613706,6.739112253,6.541402042
"MKX",3.53568838,3.251199107,3.11396686,3.556198326,3.541826332,2.804795536,4.129013206,2.813480568,3.891890197,3.292559719,3.775808226,3.464524671
"ARMC4",3.305175147,3.152449429,3.103631226,2.866397202,2.868241704,3.804058018,4.623600112,3.883422937,2.941787938,3.461339981,3.601879399,2.843946781
"FAM27E3",6.4299793765,6.2606995225,6.035917619,6.520971693,6.36486349,5.9411321425,6.412906316,6.429764698,6.1346192145,5.838238597,5.6208400625,6.101822514
"FP326651.1",7.227148926,7.655440356,7.345561783,7.69405604,7.466816658,7.145656099,7.71252885,7.592843827,7.314836862,7.119789104,6.753604043,7.731304309
"FAM27C",6.36260097966667,6.07414381633333,5.73911266833333,6.333159219,6.213859338,5.70955442733333,6.293731284,6.07549542166667,5.84412731366667,6.072815507,5.47704886066667,6.02452798233333
"CNTNAP3P2",3.469667365,3.834162898,3.575174926,3.066823299,3.068670373,4.68085483,3.157766544,3.075895303,3.108093827,3.973009274,4.413450069,3.883259487
"MPP7",12.87270629,12.86520227,12.53172919,12.7007119,12.76383086,12.81303362,13.07509725,12.8964919,12.57408682,12.90634689,12.83736684,13.04618005
"ANKRD20A1",8.3182848442,8.1775193712,7.9366695286,8.4523688014,8.1702337762,7.877912894,7.2061679768,7.4683290168,7.7213559246,6.2924832666,6.0365701886,6.6118751692
"FOXD4L5",4.337752596,3.71674778,3.7794050855,4.1768385495,3.9796579835,3.6552908065,3.517052706,3.533324235,3.398937539,3.0545602395,3.4276742375,3.509378522
"FOXD4L4",4.1900297245,4.1342041145,4.288049322,4.482867632,4.225978215,3.9624095835,4.2260580295,4.115024959,3.871014836,3.482710724,3.850890975,3.857236637
"TMEM252",2.597023402,2.843372476,2.692727767,2.707522961,2.709633869,2.733065976,2.8125245,2.71895889,2.755756604,2.63160467,2.63689179,2.643784058
"PRKACG",4.172711886,3.727621802,3.68391473,3.141248609,4.345889187,4.02229912,3.232048866,3.719285785,3.862261669,3.73789743,3.811411051,4.56965073
"AL358113.1",7.13768534366667,7.47878488,7.26542719766667,7.31986326866667,7.44952247366667,7.14230784566667,6.85565513466667,6.76310510933333,6.80402620066667,7.058914685,7.31680902966667,7.20903695566667
"TJP2",5.4598013105,5.927328115,5.7665547865,5.730527363,5.9603926605,5.4814437485,5.247634467,5.098430939,5.147034776,5.691531362,6.1307332905,5.9591656115
"APBA1",4.695879686,4.756134785,4.861423631,4.96483353,4.693355353,4.765848876,4.520017714,4.357812821,3.82743501,3.559585891,3.535131336,3.739928148
"PTAR1",8.501210469,8.439373009,8.804262729,8.561843876,8.590480845,8.649931935,8.51501125,8.461573,8.7267209,8.414054239,8.410413551,8.56501937
"KLF9",12.49211937,12.41613569,12.54742034,12.52914971,12.48906252,12.43565484,13.50893955,13.20365299,12.72660726,12.69235147,12.72803891,12.57257197
"TRPM3",2.663136378,2.677419645,2.676449167,2.671963789,2.673805596,2.694250556,2.761435291,2.679797516,2.711904222,2.603579297,2.60819241,2.614206045
"CEMIP2",9.082253109,8.558208408,7.627951938,8.486278434,8.466429082,8.434280477,7.933363664,7.849095734,8.133899321,7.400864268,7.032138912,7.565892085
"ABHD17B",9.850398373,9.743245334,9.26033373,9.744315439,9.641065727,9.550560882,9.503922248,9.572770822,9.59155848,8.527553838,8.535688366,8.751047342
"C9orf57",2.848439694,2.78280621,3.207396137,2.922685999,2.924896246,2.949431072,3.033420518,2.935451696,2.973981117,2.843986574,2.849522506,2.856739125
"ZFAND5",14.239703,14.2519221,14.15995822,13.95273765,14.27889361,14.40954127,14.54039237,14.54933697,14.32632836,14.83062497,14.614421,14.7892154
"LINC01504",14.239703,14.2519221,14.15995822,13.95273765,14.27889361,14.40954127,14.54039237,14.54933697,14.32632836,14.83062497,14.614421,14.7892154
"C9orf40",9.170967872,8.319324463,8.273053119,9.008695267,8.658087784,8.270059407,6.867834676,6.72888946,6.6918736,7.232120093,6.773055217,7.571222872
"CARNMT1-AS1",6.766666891,6.741652234,6.818964818,6.667828484,6.899454039,6.906246769,5.884372289,5.579749103,6.180435272,5.540651602,5.45883051,5.35243491
"CARNMT1",4.767803486,4.806316739,4.8369173565,4.743902811,4.8606710505,4.874673508,4.3989048485,4.2042425825,4.5212414445,4.145154626,4.106637193,4.0565590455
"NMRK1",11.07224094,11.59184017,11.52817283,11.47757544,11.36379391,11.34800433,11.27644158,11.52275647,11.81399366,11.19488564,11.09391112,11.13021089
"RFK",9.34914252,8.984097384,9.449071035,9.180629698,9.331602202,9.341789671,8.716989996,8.924361678,8.81884671,9.292611347,8.993063223,9.468935187
"PRUNE2",4.998636413,5.344600596,5.691509993,3.991152609,5.572530883,6.343647068,4.738039081,3.392374158,3.424649903,4.791184772,5.100141559,4.617753947
"GCNT1",5.8091026945,5.9542181125,6.6160202665,5.3268711785,6.3270879845,6.798977237,5.6422496965,4.8693565925,4.7646244085,5.538006089,5.6731963015,5.380659912
"GNA14",3.058379211,3.222079008,3.060677896,2.816917274,3.678638955,2.839304267,2.879753484,2.797748573,2.829999667,2.721187591,2.725821449,2.731862128
"GNAQ",8.884823545,9.348910716,9.660894014,9.021838339,9.265498071,9.618842568,8.401720402,8.543617684,8.776022356,8.942165563,8.955194164,8.929751287
"TLE1",11.23296634,10.37853611,11.379302,11.29166621,11.03719825,10.65957394,11.86527753,11.70737316,11.65049803,10.85597948,11.00067518,10.43144291
"SVIL",5.502002012,5.680938357,5.707554261,5.616706218,5.705136282,5.738965513,5.007894565,4.863940725,4.557691436,4.799968873,4.700897089,4.549212238
"RASEF",2.897786983,2.952368879,3.000513595,3.306445888,2.762950962,2.783420586,2.849212823,2.767476563,2.799622001,2.691166398,3.695183322,2.701805965
"FRMD3",10.9716653,9.985690248,10.11325739,9.857955911,10.40606991,10.76599889,10.74143877,10.24756957,9.994201747,11.52227241,10.7450059,11.95365301
"GKAP1",8.178421528,7.645058249,7.87926196,7.944664897,7.86878131,7.886402462,8.827466171,8.427909577,8.203701433,8.317821146,8.475638894,8.207544319
"KIF27",7.552868532,7.451109515,6.362557376,6.999007949,7.115985307,7.238249031,8.442660364,8.092744012,7.30565406,7.270328298,7.316262444,7.127725596
"AL353743.2",7.552868532,7.451109515,6.362557376,6.999007949,7.115985307,7.238249031,8.442660364,8.092744012,7.30565406,7.270328298,7.316262444,7.127725596
"AL354733.1",7.552868532,7.451109515,6.362557376,6.999007949,7.115985307,7.238249031,8.442660364,8.092744012,7.30565406,7.270328298,7.316262444,7.127725596
"AL354733.2",7.552868532,7.451109515,6.362557376,6.999007949,7.115985307,7.238249031,8.442660364,8.092744012,7.30565406,7.270328298,7.316262444,7.127725596
"C9orf64",7.24442839,7.032490791,7.183621181,7.100440779,7.125834001,7.332529165,6.947139501,6.648411725,6.493850004,6.652671476,6.674714817,6.841841667
"HNRNPK",11.24543127,11.25704989,11.40036071,11.35260162,11.25143702,11.32626743,11.03162202,10.98479699,10.8143024,10.95108834,11.03104435,10.96663904
"SLC28A3",2.897351258,2.588428841,2.651232438,2.708672433,2.710660862,2.732733405,2.807842532,2.719705733,2.754368392,3.039833403,2.642400285,2.648892654
"AGTPBP1",13.0564453,13.17367321,12.89138744,12.98883622,12.98075673,13.12874862,12.91399023,13.10739855,13.11079949,13.11890663,13.04624837,12.74493387
"C9orf153",5.087569371,5.356936241,5.316162768,5.223430411,5.42401099,5.116112382,5.30281347,4.918772072,5.248253215,5.304145444,5.1011461,5.387667166
"ISCA1",9.556780928,9.464654987,9.342723497,9.481518089,9.469179341,9.447650119,9.502185965,9.654026863,9.749809988,9.167251986,9.118742388,9.011422908
"GAS1",5.887578965,5.812712017,5.866240408,5.871079051,5.923777565,5.858863998,5.892066098,5.724469203,5.901976805,5.339896118,5.580346136,5.317401768
"CDK20",5.02694286,5.563099813,5.844049816,5.722665574,5.456071255,5.221344601,4.748540848,5.297140519,5.344782949,6.150017063,6.150157003,6.376769278
"SPATA31C2",2.8859818855,2.7534549605,2.850571326,2.8180445845,2.820019123,2.8419374725,2.9151761695,2.827655072,2.8620755855,2.7459440985,2.75088966,2.757336675
"SHC3",2.831498012,2.782227739,2.761409401,2.783178326,2.785047675,2.805798361,2.874239286,2.791380729,2.823967547,2.714022771,2.718704866,2.724808427
"SEMA4D",14.48216088,14.76306052,14.75881728,14.85152866,14.6365914,14.56006974,13.96523509,14.095285,14.17591098,14.03864075,14.10297048,14.19870032
